,type_post,username,name,following_count,follower_count,user_id,post_id,caption,timestamp,date_post,comment_count,like_count,retweet_count,user_likes,video_view,display_url,is_video,link,link.1,Brand,Likes_TW,Keyword/Hashtag,replies_count,Owner ID,source,ID
54633,,dayatrifamanda_bfoc,,4661,2892,','3438407288,'#bikersadvantoure#unityteamareabukittinggi #jangkrikboss#touringGalau#cowokumild #bersaudarasoalrasa,15-01-18,,0.0,38.0,,,,,,,,Umild,,#bersaudarasoalrasa 26dec-15mar,,,IG,
54634,,ezonedoank,,5590,1700,','4060078886,'#cowoklebihtauRespek nomer satu#slank#rastainpeace#birgiputri#thesuitcasebandit,26-02-18,,0.0,79.0,,,,,,,,Umild,,#cowoklebihtau 26de-15mar,,,IG,
54635,,virasantikaa,,4912,991,','1396945700,'#cowolebihtau,05-03-18,,4.0,275.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54636,,basfafandi,,5589,2835,','51725936,'Edisi DILAN 1999Pegang erat Pinggangku saat Kita Melajudi Atas dua rodamelihat indahnya dunia Indonesiadendangkan serta lagu kesayangan kitaseperti waktu sedia kala disaat kita terangkai bersama..#COWOKLEBIHTAHU#RESPEKNOMORSATU#UNITYPOINTBUNGO#Bungotigerclub#Pengdajambi#hondatigerclubindonesia,07-03-18,,119.0,226.0,,,,,,,,Umild,,#cowoklebihtahu 26dec-15mar,,,IG,
54637,,bro_iman_037,,4675,1290,','4032892475,"'Karena yang berat itu bukan rindu ,. Tapi kapan aku diangkat menantu. @tyas_fortuna #cowoklebihtahu #respectnomorsatu #unitypointsungaipenuh #bikerbaper_nusantara #bikersalay",08-03-18,,0.0,39.0,,,,,,,,Umild,,#cowoklebihtahu 26dec-15mar,,,IG,
54638,,benperdana_046,,4271,2424,','6818258656,"'Butic slow be,,, #COWOKLEBIHTAHU  #RESPEKNOMORSATU  #UNITYPOINTSUNGAIPENUH  #bungotigerclub  #htcipengdajambi",08-03-18,,0.0,20.0,,,,,,,,Umild,,#cowoklebihtahu 26dec-15mar,,,IG,
54639,,bmtcbali,,2111,2753,','4030637136,'#Repost @basfafandi (@get_repost)Edisi DILAN 1999Pegang erat Pinggangku saat Kita Melajudi Atas dua rodamelihat indahnya dunia Indonesiadendangkan serta lagu kesayangan kitaseperti waktu sedia kala disaat kita terangkai bersama..#COWOKLEBIHTAHU#RESPEKNOMORSATU#UNITYPOINTSUNGAIPENUH#Bungotigerclub#Pengdajambi#hondatigerclubindonesia,08-03-18,,2.0,117.0,,,,,,,,Umild,,#cowoklebihtahu 26dec-15mar,,,IG,
54640,,icuyy022_inst,,4853,2400,','3642749390,'#cowoumildlebihtau,03-01-18,,0.0,54.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54641,,pilaradio886fm,,575,113193,','1690976652,'Dapatkan tiketnya di PILARadio #UnityPitStop with @slankdotcom#cowoklebihtau#respeknomorsatu#unitypitstopcirebon,13-03-18,,0.0,734.0,,,,,,,,Umild,,#cowoklebihtau 26de-15mar,,,IG,
54642,,berdanska_ria,,-,-,','4589721582,'Ikan asin - berdanskaria Live at #unitypitstopmedium Tanjung pati 50kota#berdanskaria #berdanskariagigs2018#cowoklebihtau,04-03-18,,6.0,136.0,,,,,,,,Umild,,#cowoklebihtau 26de-15mar,,,IG,
54643,,adinata_harpen,,5261,2592,','3167992938,'#cowoklebihtau #respeknomorsatu #unitypitstopmedium,03-03-18,,2.0,46.0,,,,,,,,Umild,,#cowoklebihtau 26de-15mar,,,IG,
54644,,suarolala,,91,119,','6200579296,'#unitedpitstop #cowotau #cowoumildlebihtau,13-03-18,,0.0,8.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54645,,sfc_cirebon,,1694,1402,','1586785494,"'Pesan king bimbim untuk kalian. &quot;Berhenti Drugs, Bikin Lagu !!. Bendera boleh loe kibarin tapi paling besar segede merah putih, lebih dari itu jangan !! Sabtu, 17 maret 2018Open Gate Pukul 15.00 wibLap. Makorem - Cirebon@bimbimslank @slankdotcom@sfc_cirebon@abdeenegara@fishgod@greenslank@ridho_hafiedzlengkapnya visit :https://youtu.be/E0CmNPWE7#slankfansclubcirebon#UnityPitstop#cowolebihtahu#respeknomersatu #PLUR4LL #pissnlove#slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #unitypitstopcirebon #ngeslankningcirebon",14-03-18,,0.0,218.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54646,,sfc_cirebon,,1694,1402,','1586785494,"'#UnityPitstop#cowolebihtahu#respeknomersatuSLANKSabtu, 17 maret 2018Open Gate Pukul 15.00 wibLap. Makorem - Cirebonticket Presale IDR 30KOn The Spot IDR 35Ktiket bisa didapatkan di :Slank Fans Club Cirebon089613435559 Gopek ( Utara )089671111769 Ady Shinyo (tengah)089668567006 Didi Plur (kota)083808668884 Rusdan (selatan)085894343568 Ucup ( timur )0895323356610 Mudi ( barat )dan Ketua Ranting Resmi SFC Cirebon. Bawa Photo Copy KTP / SIM / KARTU MAHASISWA buat Pemesanan tiket.Pemesanan Tiket Presale Diperpanjang SampaiKamis, 15 Maret 2018KONSER ini hanya untuk umur 18+ dan menunjukkan KTP /SIM / KARTU MAHASISWA di Pintu Masuk Venue.balita dan anak - anak tidak boleh masuk area konser !! TOLONG YANG USIANYA BELUM MEMENUHI SYARAT DIATAS DAN TIDAK MENUNJUKKAN KTP / SIM /KARTU MAHASISWA TIDAK BISA MASUK AREA KONSER.TERIMA KASIH. #slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #unitypitstopcirebon #ngeslankningcirebon",10-03-18,,3.0,205.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54647,,sfc_cirebon,,1694,1402,','1586785494,"'#UnityPitstop#cowolebihtahu#respeknomorsatuSLANKSabtu, 17 maret 2018Pukul 16.00 wibLap. Makorem - Cirebonticket Presale IDR 30KOn The Spot IDR 40Ktiket bisa didapatkan di :Slank Fans Club Cirebon089671111769 Ady Shinyo085221205114 Chaxyl089668567006 Didi Plur083808668884 Rusdan085894343568 UcupBatas Akhir Pemesanan Tiket PresaleJumat, 9 Maret 2018KONSER ini hanya untuk umur 18+ dan menunjukkan KTP /SIM / KARTU MAHASISWA di Pintu Masuk Venue.balita dan anak - anak tidak boleh masuk area konser !! TOLONG YANG USIANYA BELUM MEMENUHI SYARAT DIATAS DAN TIDAK MENUNJUKKAN KTP / SIM /KARTU MAHASISWA TIDAK BISA MASUK AREA KONSER.TERIMA KASIH. #slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #ngeslankningcirebon",06-03-18,,8.0,168.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54648,,sfc_cirebon,,1694,1402,','1586785494,"'#UnityPitstop#cowolebihtahu#respeknomorsatuSLANKSabtu, 17 maret 2018Pukul 16.00 wibLap. Makorem - Cirebonticket Presale IDR 30KOn The Spot IDR 40Ktiket bisa didapatkan di :Slank Fans Club Cirebon089613435559 Gopek ( Utara )089671111769 Ady Shinyo (tengah)089668567006 Didi Plur (kota)083808668884 Rusdan (selatan)085894343568 Ucup ( timur )0895323356610 Mudi ( barat )dan Ketua Ranting Resmi SFC Cirebon. Bawa Photo Copy KTP / SIM / KARTU MAHASISWA buat Pemesanan tiket.Batas Akhir Pemesanan Tiket PresaleJumat, 9 Maret 2018KONSER ini hanya untuk umur 18+ dan menunjukkan KTP /SIM / KARTU MAHASISWA di Pintu Masuk Venue.balita dan anak - anak tidak boleh masuk area konser !! TOLONG YANG USIANYA BELUM MEMENUHI SYARAT DIATAS DAN TIDAK MENUNJUKKAN KTP / SIM /KARTU MAHASISWA TIDAK BISA MASUK AREA KONSER.TERIMA KASIH. #slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #ngeslankningcirebon",07-03-18,,0.0,135.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54649,,sfc_cirebon,,1694,1402,','1586785494,"'Unity Pitstop#cowolebihtahu#respeknomorsatuSLANKSabtu, 17 maret 2018Pukul 16.00 wibLap. Makorem - Cirebonticket Presale IDR 30KOn The Spot IDR 40Ktiket bisa didapatkan di :Slank Fans Club Cirebon089671111769 Ady Shinyo085221205114 Chaxyl089668567006 Didi Plur083808668884 Rusdan085894343568 UcupBatas Akhir Pemesanan Tiket PresaleJumat, 9 Maret 2018 *konser ini hanya untuk umur 18+ dan menunjukkan KTP/SIM di Pintu Masuk Venue.#slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #ngeslankningcirebon",04-03-18,,1.0,129.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54650,,adyshinyo,,2570,2744,','1361163212,"'Pesan king bimbim untuk kalian. &quot;Berhenti Drugs, Bikin Lagu !!. Bendera boleh loe kibarin tapi paling besar segede merah putih, lebih dari itu jangan !! Sabtu, 17 maret 2018Open Gate Pukul 15.00 wibLap. Makorem - Cirebon@bimbimslank @slankdotcom@sfc_cirebon@abdeenegara@fishgod@greenslank@ridho_hafiedzlengkapnya visit :https://youtu.be/E0CmNPWE7#slankfansclubcirebon#UnityPitstop#cowolebihtahu#respeknomersatu #PLUR4LL #pissnlove#slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #unitypitstopcirebon #ngeslankningcirebon",14-03-18,,0.0,53.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54651,,sfc_cirebon,,1694,1402,','1586785494,"'Unity Pitstop#cowolebihtahurespek nomor satuSLANKSabtu, 17 maret 2018Pukul 16.00 wibLap. Makorem - Cirebonticket Presale IDR 30KOn The Spot IDR 40Ktiket bisa didapatkan di :Slank Fans Club Cirebon089671111769 Ady Shinyo085221205114 Chaxyl089668567006 Didi Plur083808668884 Rusdan085894343568 UcupBatas Akhir Pemesanan Tiket PresaleJumat, 9 Maret 2018KONSER ini hanya untuk umur 18+ dan menunjukkan KTP /SIM / KARTU MAHASISWA di Pintu Masuk Venue.TOLONG YANG USIANYA BELUM MEMENUHI SYARAT DIATAS DAN TIDAK MENUNJUKKAN KTP / SIM /KARTU MAHASISWA TIDAK BISA MASUK AREA KONSER.TERIMA KASIH. #slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #ngeslankningcirebon",04-03-18,,15.0,144.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54652,,wahana_event.organized,,963,1150,','6619598375,'#wahanariauindonesia#unitypitstop#cowolebihtahu#respectnomorsatu,16-03-18,,0.0,57.0,,,,,,,,Umild,,#cowolebihtahu 26dec-15mar,,,IG,
54653,,scootersenja,,274,960,','5929874247,'Yang mau beli tiket boleh dm or dateng langsung k sekre kami . . Rapetin yuk kebulin yuk. . . Kita bersukaria di Unity Pitstop Sukabumi Respek bareng @slankdotcom 4 Maret 2018 di Stadion KORPRI Cisaat Sukabumi #unitypitstop #sukabumirespek #cowolebihtau #respeknomersatu,26-02-18,,1.0,146.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54654,,pistown.co,,3122,2253,','4535605300,"'UNITY PITSTOP Cowo Lebih Tau, Respek Nomor Satu___________________Minggu, 11 Maret 2018Di Lap. Sepak Bola Lubuk Alung, PariamanMulai Pukul 16.00 WIBGRATIS 18+ (Bawa KTP/SIM)___________________Bintang Tamu:Endank Soekamti @endanksoekamti___________________Turut Menampilkan:@GoodmorningOfficial@Jhonselonandfamily_Official@Bebas_Official@PitaKaset_Official____________________Aktifitas lainnya:- Rolling Thunder- Meet and Greet @endanksoekamti- Motor Showcase- Fun Games ___________________Booth:- Sampoerna Retail Community (SRC)- F&amp;B- DYO Merchandise___________________Sampai jumpa disana ya kawan!#UnityPitstop#CowoLebihTau#RespekNomorSatu#unitypitstoppariaman#unitypitstopsolok",09-03-18,,1.0,70.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54655,,sadiki.ahmad13,,1156,1589,','4778356618,"'&quot;Abis yang ditunggu gak datang2 sih, yaudah foto sendiri pun jadilah??????.-gak terasa udah makin tua aja yakan????.Tq mom??..#hbd?? #hbdyangke18thn #bersaudarasoalrasa #bahagiakitayangbuat",14-03-18,,1.0,26.0,,,,,,,,Umild,,#bersaudarasoalrasa 26dec-15mar,,,IG,
54656,,infosumbar,,355,534830,','220578820,"'Haloooo Kamtis Family.... Ready hari Minggu?UNITY PITSTOP Cowo Lebih Tau, Respek Nomer Satu_______________Minggu, 11 Maret 2018Di Lap. Sepak Bola Lubuk Alung, PariamanMulai Pukul 16.00 WIBGRATIS 18+ (Bawa KTP/SIM)_______________Bintang Tamu:Endank Soekamti @endanksoekamti_______________Turut Menampilkan:@GoodmorningOfficial@Jhonselonandfamily_Official@Bebas_Official@PitaKaset_Official________________Aktifitas lainnya:- Rolling Thunder- Meet and Greet @endanksoekamti- Motor Showcase- Fun Games _______________Booth:- Sampoerna Retail Community (SRC)- F&amp;B- DYO Merchandise_______________Sampai jumpa disana ya kawan!#UnityPitstop#CowoLebihTau#RespekNomorSatu#UnityPitstopPariaman",09-03-18,,43.0,1110.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54657,,akmal.indra,,742,2841,','2065693375,'Duduk diatas motor 1000cc:vWaaw pateeen??#cowolebihtau #respeknomorsatu #unitypitstopmedium,11-03-18,,2.0,56.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54658,,gshock_warriors_indonesia,,3127,2531,','2318466506,"'.Cuuuuyyy Di #PARJO2018 mendatang selain otomotif, lifestyle juga penting hukumnya dijagain!.Buat Kawan Parjo yang hobby koleksi aksesoris khususnya jam tangan, program kali ini wajib dicek karena di #PARJO2018 mendatang,  @gshock_warriors_indonesia (GSWI) kita konfirmed untuk lagi-lagi bikin huru hara selama 2 hari full di #PARJO2018!.Ga harus terdaftar jd member dulu di komunitas kita ini, program-program keren dari GSWI ini terbuka untuk umum seluruh pengunjung #PARJO2018 mendatang!.Jagain tanggalnya.Siapsiap nabung dari sekarang buat kuat lahir bathin ngedepin MEGA SALE nya dr para seller GSWI dan MERCHANDISE Limit yg dikeluarin sm GSWI, sama MEET UP AKBAR Se-Jabodetabek @gswi_jakartaraya @gswi_bekasi @gswi_depok @gswi_bgr @gshock_warriors_tangerang .YUK Ketemu bareng di :#PARJO20187-8 April 2018Museum Purna Bhakti, TMIIGaaass! ????.#RoadtoPARJO2018 #bukalapakxparjo2018 #respeknomorsatu #GSWI #gshockwarriors #event #infoevent #eventjakarta #jakartainfo #eo #eventotomotif #parjo2018#parjo #kawanparjo #indonesiaautoswapmeet #cowolebihtau #respeknomorsatu #gswi #gswi_event @parjo_id @kawanparjo #gswi_challenge",16-03-18,,9.0,330.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54659,,scooter_rally_indonesia,,1074,2307,','2954553725,'Like Father like Son...#respeknomorsatu #cowolebihtau #kawanparjo #parjo2018 #scooterrallyindonesia #funrallywisata...Regrann from @icann19_ -...Terbaikkkk -----#skuteranpenuhcinta #zonavespa #natureandheritage #ayahmenyayangitanpaakhir #vespaindonesia #kbss #bandaaceh #lesgo #touring @ujenggestart - #regrann,15-03-18,,2.0,238.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54660,,scooter_rally_indonesia,,1074,2307,','2954553725,"'Jangan lupa ngopi siang, biar ga salto.... Sruputttt ? ??????...?? ?? ???? #respeknomorsatu ?? ?? ????. ..@scooter_rally_indonesia... . &quot; FUN RALLY WISATA 4 &quot;7 - 8 April 2018 PARJO 7 | @parjo_id @ Museum Purna Bhakti Pertiwi Taman Mini Indonesia Indah JakartaStart FUN RALLY WISATA #4,8 April 2018 ,  Minggu pagi pukul 09.00 wib..HADIAH JUTAAN RUPIAH..Registrasi :PERORANGAN &amp; TEAM... - Rp. 100.000,- / Orang 1 Scooter ( KAOS [ 50 pendaftar pertama] , Legshield banner, Sticker, Rally kits, Firstdrink, kupon doorprize )..PerTEAM Maximal 4 ScooterInfo Registrasi :@aah_ujhay_aow  085803050907, 081210590405..#cowolebihtau #funrallywisata #kawanparjo #parjo2018 #scooterrallyindonesia...MEDIA PARTNER :@naikmotor@scooterindonesia @duniascooter @vespa.tv...PARTNERSHIP :@padepokan_vespa@scooter99com@jphelmet@fmc_speedsupply@ppscootershop@yoel_scooterseat@slayeronfire @ironbee_clothRoad to @indonesiascooterfest 2018..@lawless_jkt??: @gilangkiankaVespa kongo ngacir : @speed_scooter_syndicate",13-03-18,,4.0,447.0,,,,,,,,Umild,,#cowolebihtau 26dec-15mar,,,IG,
54661,,mafia_bkt_official,,135,808,','4573913823,'#repost @ihsanmxmoto  Ayo ramaikan bro/sist....!!!..#unitybukittinggi #unitypayakumbuh #unitypitstop #cowoumildlebihtau,02-03-18,,0.0,6.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54662,,fatkur_22,,724,2152,','2199412388,"'??????,????????....#cowoumildlebihtau",30-12-17,,12.0,94.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54663,,azrulananda_,,1285,1991,','3122699844,'Adap namaj uluhad alak ???? #banjarmasinvespaclub #scoterist #scoteristregge #cowoumildlebihtau #gaperlumahal,17-01-18,,2.0,68.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54664,,yan_giyan,,5064,2659,','2111484155,'Alhamdulillah acara lancar#slank#cowoklebihtau,04-03-18,,0.0,26.0,,,,,,,,Umild,,#cowoklebihtau 26de-15mar,,,IG,
54665,,babang_alex,,2484,1143,','2002459623,'Awal ketemu di gunung slamet sampai sekarang masih berlanjut . . .#bersaudarasoalrasa #airterjuncibereum #explorejawabarat #igt #kabutlembut,05-01-18,,0.0,49.0,,,,,,,,Umild,,#bersaudarasoalrasa 26dec-15mar,,,IG,
54666,,iwankay14,,2014,1924,','1959686155,'Berokoan #cowoumildlebihtau,03-01-18,,0.0,20.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54667,,jbipadang,,4440,2449,','5801942299,"'Yap! Selamat siang bikers mania sekalian!!!Assamualaikum. Wr. Wb.Dalam rangka memeriahkan U Mild parjo padang, maka kami dari JBI Minangkabau Padang, mengikuti VIDEO REMAKE CHALLENGE &quot;sepanjang jalan kenangan&quot;#cowolebihtau dari U Mild.Terima kasih kepada all member JBI di seluruh Indonesia.Terima kasih kepada @pixel.union Terima kasih kepada U Mild.Enjoy guys!Jangan lupa di like ya!Brapa like buat vidio ini?@infosumbar@parjo_id@ota_lapau#jbipadang#cowolebihtau #infosumbarxunityteam #unityteampadang #umild#jbi#jbiminangkabau#jbiminangkabaupadang#parjo_id#classic#custom#remake#remakechallenge#kawanparjo",15-03-18,,19.0,79.0,,,,,,,,Umild,,#umild 26dec-15mar,,,IG,
54668,,azmi_alkahfi,,4943,706,','3504398456,'Bro....letsgooohh 11 Maret18 di Lap. Lubuk Alung Pariaman ?? gaspoll@endanksoekamti #cowoklebihtau #respeknomorsatu,10-03-18,,1.0,20.0,,,,,,,,Umild,,#cowoklebihtau 26de-15mar,,,IG,
54669,,michel_rhamuel,,1598,2860,','5753156798,'Unity pitstop medium#umild  #cowoklebihtau  #payakumbuhhits #payakumbuhvapor Lap.simra tj.patiLima Puluh Kota,04-03-18,,0.0,27.0,,,,,,,,Umild,,#umild 26dec-15mar,,,IG,
54670,,sfc_cirebon,,1694,1402,','1586785494,"'Doa yang terjawab.@slankdotcom kembali konser di cirebon setelah menunggu 10 tahun lamannya. #UnityPitstop#cowolebihtahu#respeknomersatuSabtu, 17 maret 2018Open Gate Pukul 15.00 wib Lap. Makorem - Cirebon ?? @wandiyunizard#slankdotcom #slankerscirebon #sfccirebon #slankfansclubcirebon#cirebon #slankers #unitypitstopcirebon #ngeslankningcirebon",16-03-18,,5.0,225.0,,,,,,,,Umild,,#unitypitstop 26dec-15mar,,,IG,
54671,,cakraelang_batam,,682,1757,','3030653097,"'Di geser ya lur, biar tau siapa-siapa aja local heros kita di tgl 31 nanti????#unitypitstop #cowolebihtau #respeknomorsatu #unitybatam #unitybatam2018 #localheros #cakraelangproduction #cakraelangbatam",16-03-18,,0.0,36.0,,,,,,,,Umild,,#unitypitstop 26dec-15mar,,,IG,
54672,,ganjalbmx,,844,1086,','3180929091,'Sampe ketemu dikota berikutnya #unitypitstop dan terima kasih banyak @unityteamareabukittinggi khususnya PT. HM. Sampoerna yang masih mempercayai @ganjalbmx dan teman #westsumaterabmx untuk memberikan hiburan kepada masyarakat diSumatera Barat #bmxCc. @tomie_ganjal,04-03-18,,2.0,86.0,,,,,,,,Umild,,#unitypitstop 26dec-15mar,,,IG,
54673,,kumahaetaheuh,,148,388,','3526460003,"'Gara-gara kamu malem mingguku sepi, Nggak Perlu bersedih  dan Terbunuh Sepi ada SLANK di Unitypitstop CirebonSabtu, 17 Maret 2018 di Lap. Makorem, Cirebon! Tiket bisa di dapatkan di @fugoexpress_ @famouzcafe @cirebonstore.co @pilaradio886fm SFC CIAYUMAJAKUNINGCowo lebih tau disini tempat lo bisa liat respect nomer satu dengan custom motor, face painting dan juga foodtruck yang akan membakar malem minggu lo! 18+ Info : @cirebonstore.co#unitypitstop #cowolebihtau #respeknomersatu #unitypitstopCirebon",16-03-18,,3.0,27.0,,,,,,,,Umild,,#unitypitstop 26dec-15mar,,,IG,
54674,,kamtispasaman,,4557,2571,','5703873371,'Ayo kumpul keluarga di soekamti day#soekamtiday #endanksoekamti #unitypitstop #unitypitstopxparjo #padang #padangpariaman #sumaterabarat,05-03-18,,2.0,90.0,,,,,,,,Umild,,#unitypitstopxparjo 26dec-15mar,,,IG,
54675,,tengkufauzan24,,4496,1656,','5622526371,'My style  #vonettebarbershop #supreme #yangmudaberkarya #unitypitstopxparjo #mahirsoekamti #itseizy #eckoshow #younglex #rajaterakhir  @mahirsoekamti @rumahdistropekanbaru @bsc37store @eckoshowgtown @eckoshowgorontalo @young_lex18 @itseizy @chicco.jerikho @supremenewyork @daily.supreme.indo @supreme__hustle @vans.indo @pekanbarustory @marshallsastra,13-02-18,,0.0,19.0,,,,,,,,Umild,,#unitypitstopxparjo 26dec-15mar,,,IG,
54676,,official_ymci_smd,,3091,935,','4294933456,"'#Repost @anditrikrnwn (@get_repost)Maaf kami gak suka nikung, tapi kami suka ny cornering. #unitypitstopxparjo #unitybikers #cowolebihtau Team #squadjokberdebu",29-01-18,,2.0,80.0,,,,,,,,Umild,,#unitypitstopxparjo 26dec-15mar,,,IG,
54677,,minangkabaubarber_association,,2233,953,','5401757788,"'#Repost @ethic_pdg@minangkabaubarber_association#pituahrambuik @riobonoo @oggie_bombercut @eigibbarbershop @luthfiaff @febrianmufricasanova @rayanjaka   Bersaudara itu soal rasa...Saturday, May13 #cowolebihtau #pilihancerdas #unitypitstopxparjo #unitypitstop",07-01-18,,0.0,32.0,,,,,,,,Umild,,#unitypitstopxparjo 26dec-15mar,,,IG,
54678,,ilhamhandrian,,3674,753,','2022288572,'Dan pada akhirnya setiap pertemuan pasti ada perpisahan???#cowoumild #cowoumil #cowoumildlebihtau #cowokumild #cowokumildlebihtau,26-01-18,,12.0,123.0,,,,,,,,Umild,,#cowokumildlebihtau 26dec-15mar,,,IG,
54679,,rodaduapurwakartaistimewa,,4314,1511,','6164224473,'from : @luthfianfaahhKaajak oge syuting euy.. Hatur nuhun Umild wkwk ??????#cowoumildlebihtau...????...??: @_lahdesign??: @rezaandhilla@hondawinadventure@rodaduapurwakartaistimewa#coklatretro #rodaduapurwakartaistimewa #rodaduaberkelana #aspalyangsama #purwakartahits #purwakartainframe #purwakartabanget #purwakartariders #hondawinclassic #hondawinadventure #hondawincustom #customart #honda #motortua #jawabarat  #purwakartaistimewah #cakil #helmetcakil #boshelm #instagood #instagram #instamotorcycle,02-02-18,,3.0,68.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54680,,roy_wijaya02,,2153,1294,','2323288883,'Hadapi Dengan Senyuman Biar Lebih Ringan?????? #karangjahebeachrembang #cowoumildlebihtau,31-12-17,,0.0,29.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54681,,cowoptimis,,5935,2236,','2983208207,"'Hay nama gua jannu prasetyoKali ini gua mau bikin channel youtube tentang motovlog, tapi gua bingung mau bikin nama channelnya.. Buat pecinta motovlogApa nama channel yg cocok buat gua,Tulis di komen.. Thanks ??...#taumenghargaikaryaseni #motovlog #creator #komboindonesia #touring #youtuber #soulgt #yamaha #yamahaindonesia #yrfi",01-01-18,,0.0,9.0,,,,,,,,Umild,,#taumenghargaikaryaseni 26dec-15mar,,,IG,
54682,,avriiana,,718,2274,','5810778527,'Ini baru cwo u mild ??????????#cowoumild?? #cowoumildlebihtau,03-03-18,,1.0,8.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54683,,firman_virgi,,4744,2462,','4098256743,"'Jika sendiri itu asik, kenapa harus berdua!..#cowoumildlebihtau",07-01-18,,0.0,40.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54684,,luthfianfaahh,,1025,2715,','1916293234,'Kaajak oge syuting euy.. Hatur nuhun Umild wkwk ??????#cowoumildlebihtau...????...??: @_lahdesign??: @rezaandhilla@hondawinadventure@rodaduapurwakartaistimewa#coklatretro #rodaduapurwakartaistimewa #rodaduaberkelana #aspalyangsama #purwakartahits #purwakartainframe #purwakartabanget #purwakartariders #hondawinclassic #hondawinadventure #hondawincustom #customart #honda #motortua #jawabarat  #purwakartaistimewah #cakil #helmetcakil #boshelm #instagood #instagram #instamotorcycle,01-02-18,,3.0,52.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54685,,ekiksrg,,5234,2190,','3631973836,"'Kalau uda dibuat senang sm pasangan,harus siap juga buat dia senang???? #cowokumildlebihtau #lovelife #lapardek",03-02-18,,14.0,30.0,,,,,,,,Umild,,#cowokumildlebihtau 26dec-15mar,,,IG,
54686,,bangjonisinaga,,3776,1027,','6864115906,'Karna saya tau.. Mana teman rokko .. mana teman lamah #cowokumildlebihtau,23-01-18,,0.0,12.0,,,,,,,,Umild,,#cowokumildlebihtau 26dec-15mar,,,IG,
54687,,widhy_dablex,,2821,2802,','3226886608,"'Kerja yg penting pake kolor,,,kerapian hanya formalitas belaka..#cowoumildlebihtau #cowoumild",11-01-18,,0.0,10.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54688,,mbah_godir,,714,2216,','6475301654,'Kode cowo#1006Peluk bolehLama jangan #cowoumildlebihtau#hanajelah,07-01-18,,0.0,60.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
54689,,rahmatfajri79,,2906,2716,','979771507,'KodeCowok #182 ~TIAP LUKA PUNYA CERITA~ -EdisiCowoU-Mild ( Bukan Bahas Rokok )#pasumpahan #islandlife #island #pulau #cerita #ceria #cowokganteng #cowok #umild #senyum #luka#postpicture,12-03-18,,5.0,109.0,,,,,,,,Umild,,#umild 26dec-15mar,,,IG,
54690,,cowoptimis,,5935,2236,','2983208207,'Kolab bareng @fa_de_tra...#taumenghargaikaryaseni #soulgt,04-02-18,,0.0,12.0,,,,,,,,Umild,,#taumenghargaikaryaseni 26dec-15mar,,,IG,
54691,,askarhusni,,3238,1062,','3283576759,"'laki ? wajib punya mainan,bukan tontonan ??#cowoumild #cowoumildlebihtau #sore17:40",28-02-18,,3.0,92.0,,,,,,,,Umild,,#cowoumildlebihtau 26dec-15mar,,,IG,
